playerID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,WHIP,HOF
ellisdo01,138,119,345,317,71,14,1,6383.0,2067,817,140,674,1136,4.21,1.1519661601127997,66.0,45.0,44.0,9,8978.0,10.0,958,0.0,0.0,0.0,1.2882657057809808,0
ellisge01,0,0,1,0,0,0,0,3.0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0,7.0,1.0,0,0.0,0.0,0.0,2.0,0
ellisji01,1,1,10,2,0,0,0,66.0,27,7,1,12,8,0.62,0.9545454545454546,2.0,0.0,0.0,0,100.0,5.0,8,0.0,0.0,0.0,1.772727272727273,0
ellisro02,7,7,29,21,0,0,0,354.0,138,79,20,48,54,1.097,2.0084745762711864,2.0,4.0,5.0,2,534.0,4.0,81,6.0,9.0,0.0,1.5762711864406782,0
ellissa01,63,58,229,140,35,3,18,3012.0,967,463,118,378,677,1.81,1.3834661354581674,27.0,28.0,22.0,4,4296.0,51.0,503,0.0,0.0,0.0,1.3396414342629481,0
ellswdi01,115,137,407,310,87,9,5,6467.0,2274,890,194,595,1140,4.2299999999999995,1.23859594866244,71.0,72.0,45.0,1,9156.0,36.0,1033,0.0,0.0,0.0,1.330910777794959,0
ellswst01,1,6,8,7,0,0,0,108.0,47,27,7,16,16,0.31,2.25,1.0,1.0,1.0,0,168.0,0.0,29,0.0,0.0,0.0,1.75,0
elmorja01,0,0,2,0,0,0,0,6.0,3,1,1,0,0,0.5,1.5,0.0,0.0,0.0,0,9.0,1.0,1,0.0,0.0,0.0,1.5,0
elstodo01,49,54,450,15,2,0,63,2267.0,702,310,80,327,519,2.68,1.230701367445964,63.0,13.0,25.0,2,3232.0,241.0,354,0.0,0.0,0.0,1.3617115130127921,0
elvirna01,0,0,4,0,0,0,0,15.0,6,3,0,5,6,0.3,1.8,0.0,0.0,0.0,0,25.0,2.0,3,0.0,0.0,0.0,2.1999999999999997,0
elybo01,0,5,9,5,4,0,1,156.0,77,39,1,34,32,0.5,2.25,0.0,2.0,0.0,0,254.0,4.0,67,0.0,0.0,0.0,2.1346153846153846,0
elyha01,0,1,1,1,1,0,0,21.0,14,6,0,7,0,0.4,2.5714285714285716,0.0,4.0,2.0,0,43.0,0.0,9,0.0,0.0,0.0,3.0,0
elyjo01,4,13,25,19,0,0,0,346.0,123,73,14,51,92,0.9830000000000001,1.8988439306358382,5.0,4.0,3.0,0,505.0,2.0,75,5.0,4.0,0.0,1.508670520231214,0
embreal01,39,45,882,4,0,0,25,2322.0,744,395,95,293,691,4.393,1.5310077519379846,35.0,24.0,20.0,3,3318.0,217.0,429,17.0,30.0,0.0,1.3397932816537468,0
embrere01,31,48,141,90,29,1,1,2121.0,653,292,50,330,286,2.04,1.239038189533239,0.0,14.0,10.0,2,3051.0,25.0,334,0.0,0.0,0.0,1.3903818953323903,0
embresl01,0,0,1,0,0,0,0,8.0,7,3,0,2,1,0.5,3.375,0.0,0.0,0.0,0,18.0,0.0,6,0.0,0.0,0.0,3.375,0
emigch01,0,1,1,1,1,0,0,24.0,12,7,1,7,1,0.34,2.625,0.0,0.0,0.0,0,0.0,0.0,17,0.0,0.0,0.0,2.375,0
emmersl01,4,4,33,7,1,0,0,312.0,117,56,9,33,28,0.67,1.6153846153846154,0.0,0.0,1.0,1,458.0,13.0,57,0.0,0.0,0.0,1.4423076923076923,0
emslibo01,44,44,91,90,85,5,0,2377.0,775,281,9,165,362,0.0,1.0639461506100125,0.0,70.0,19.0,0,3432.0,1.0,507,0.0,0.0,0.0,1.1863693731594447,0
encarlu01,0,0,4,0,0,0,0,31.0,14,9,1,4,8,0.31,2.6129032258064515,0.0,1.0,0.0,0,49.0,2.0,10,0.0,0.0,0.0,1.741935483870968,0
endertr01,0,1,9,0,0,0,0,28.0,14,11,2,5,5,0.359,3.5357142857142856,0.0,0.0,0.0,0,46.0,4.0,13,2.0,0.0,0.0,2.0357142857142856,0
engeljo01,17,23,102,53,10,2,4,1222.0,344,151,6,242,151,1.31,1.112111292962357,0.0,18.0,24.0,5,1722.0,24.0,199,0.0,0.0,0.0,1.4386252045826513,0
engelst01,1,5,11,8,1,0,1,155.0,61,32,10,26,29,0.29,1.8580645161290323,1.0,2.0,0.0,1,237.0,1.0,36,0.0,0.0,0.0,1.6838709677419355,0
engleri01,0,0,1,0,0,0,0,6.0,6,4,0,1,2,0.5,6.0,0.0,0.0,0.0,0,13.0,0.0,4,0.0,0.0,0.0,3.5,0
englije01,0,0,7,0,0,0,0,21.0,10,3,0,2,4,0.323,1.2857142857142858,0.0,1.0,0.0,0,33.0,0.0,3,0.0,0.0,0.0,1.7142857142857142,0
ennisjo01,0,0,16,2,0,0,2,83.0,37,24,4,11,22,1.018,2.602409638554217,0.0,1.0,0.0,1,131.0,6.0,25,1.0,2.0,0.0,1.7349397590361444,0
enrigba01,7,13,31,26,0,0,0,446.0,166,92,34,52,76,1.287,1.8565022421524664,1.0,3.0,2.0,0,648.0,3.0,92,11.0,3.0,0.0,1.4663677130044843,0
enrigja01,0,1,1,1,0,0,0,15.0,5,3,0,3,1,0.29,1.8,0.0,0.0,0.0,0,20.0,0.0,5,0.0,0.0,0.0,1.6,0
enyarte01,0,0,2,0,0,0,0,5.0,4,3,0,4,2,0.44,5.4,0.0,0.0,0.0,0,13.0,0.0,6,0.0,0.0,0.0,4.800000000000001,0
enzmajo01,11,12,67,20,11,0,2,809.0,297,85,4,61,91,1.19,0.9456118665018541,0.0,8.0,15.0,0,1124.0,34.0,127,0.0,0.0,0.0,1.327564894932015,0
eovalna01,29,38,110,106,0,0,0,1843.0,659,280,43,199,442,1.613,1.3673358654367878,11.0,18.0,16.0,0,2650.0,1.0,296,21.0,15.0,17.0,1.3966359196961475,0
epperal01,2,0,14,4,1,0,0,108.0,42,16,2,20,13,0.63,1.3333333333333333,0.0,3.0,0.0,0,166.0,5.0,19,0.0,0.0,0.0,1.7222222222222223,0
eppleco01,2,3,71,0,0,0,0,170.0,61,29,6,22,39,1.072,1.535294117647059,3.0,5.0,1.0,0,245.0,16.0,31,5.0,0.0,0.0,1.464705882352941,0
erardgr01,0,1,5,0,0,0,0,27.0,12,6,3,6,5,0.3,2.0,1.0,1.0,0.0,0,46.0,2.0,8,0.0,0.0,0.0,2.0,0
erauted01,15,23,164,22,4,0,2,1139.0,434,205,34,179,157,2.19,1.6198419666374013,0.0,13.0,16.0,4,1703.0,62.0,240,0.0,0.0,0.0,1.614574187884109,0
erdosto01,2,0,63,0,0,0,2,281.0,105,58,12,45,58,1.1280000000000001,1.8576512455516014,3.0,6.0,12.0,0,437.0,21.0,62,1.0,7.0,0.0,1.601423487544484,0
erickdo01,0,1,9,0,0,0,1,35.0,11,6,3,9,9,0.24,1.542857142857143,1.0,0.0,0.0,0,55.0,6.0,7,0.0,0.0,0.0,1.7142857142857142,0
ericker01,34,57,145,93,42,6,4,2466.0,805,352,37,379,367,2.15,1.2846715328467153,0.0,18.0,35.0,4,3542.0,33.0,458,0.0,0.0,0.0,1.440389294403893,0
erickha02,0,1,18,0,0,0,1,97.0,43,17,4,10,19,0.32,1.577319587628866,0.0,0.0,2.0,0,148.0,8.0,23,0.0,0.0,0.0,1.6391752577319587,0
erickjo01,8,14,57,22,1,0,14,486.0,171,86,19,73,132,0.71,1.5925925925925926,6.0,13.0,2.0,1,724.0,23.0,97,0.0,0.0,0.0,1.5061728395061729,0
erickpa01,37,48,207,86,27,5,6,2443.0,774,349,41,425,432,2.33,1.2857142857142858,0.0,19.0,19.0,0,3606.0,57.0,393,0.0,0.0,0.0,1.4723700368399508,0
erickra01,1,0,8,0,0,0,0,45.0,23,14,1,12,2,0.87,2.8,0.0,1.0,0.0,0,77.0,3.0,15,0.0,0.0,0.0,2.3333333333333335,0
erickro01,35,53,135,117,24,0,1,2398.0,868,367,68,251,365,1.92,1.3773978315262718,9.0,24.0,14.0,15,3451.0,5.0,419,0.0,0.0,0.0,1.3999165971643035,0
ericksc01,142,136,389,364,51,17,0,7082.0,2586,1203,228,865,1252,4.296,1.5288054221971195,32.0,68.0,103.0,3,10284.0,10.0,1306,10.0,17.0,0.0,1.4618751765038125,0
erlinro01,8,10,27,23,0,0,0,399.0,140,68,13,32,96,0.806,1.5338345864661653,1.0,8.0,2.0,0,556.0,3.0,69,5.0,5.0,7.0,1.2932330827067668,0
erricdi01,36,47,168,77,31,6,12,2209.0,804,315,36,290,176,1.79,1.2833861475780897,0.0,12.0,9.0,3,3198.0,52.0,353,0.0,0.0,0.0,1.485740153915799,0
erskica01,122,78,335,216,71,14,13,5156.0,1637,763,199,646,981,3.06,1.3318463925523663,13.0,38.0,16.0,1,7270.0,61.0,830,0.0,0.0,0.0,1.328355314197052,0
escaled01,1,5,78,0,0,0,0,300.0,96,50,16,32,71,0.921,1.5,7.0,5.0,3.0,3,427.0,20.0,54,4.0,3.0,0.0,1.28,0
escalse01,3,1,63,0,0,0,0,124.0,36,16,3,16,35,0.48,1.1612903225806452,2.0,3.0,5.0,0,175.0,9.0,17,2.0,2.0,0.0,1.2580645161290323,0
escarch01,1,3,38,2,0,0,1,221.0,73,30,3,16,33,0.26,1.2217194570135748,2.0,0.0,0.0,3,300.0,15.0,33,0.0,0.0,0.0,1.2081447963800906,0
escobed02,0,0,2,0,0,0,0,6.0,1,1,0,0,2,0.143,1.5,0.0,0.0,1.0,0,8.0,2.0,1,0.0,0.0,0.0,0.5,0
escobke01,101,91,411,202,10,4,59,4521.0,1461,695,137,611,1310,2.415,1.3835434638354347,28.0,54.0,47.0,1,6483.0,132.0,755,29.0,28.0,0.0,1.3749170537491706,0
eshelva01,15,9,83,30,0,0,0,636.0,256,143,19,111,118,0.8500000000000001,2.0235849056603774,9.0,10.0,5.0,0,982.0,11.0,158,0.0,0.0,0.0,1.7311320754716983,0
esperdu01,101,100,236,198,152,4,5,5183.0,2048,842,46,667,453,3.36,1.4620875940574956,0.0,25.0,7.0,0,947.0,35.0,1203,0.0,0.0,0.0,1.5714836967007524,0
espinal01,0,0,1,0,0,0,0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0,0.0,0.0,0.0,0.0,0
espinge01,2,0,15,0,0,0,0,48.0,17,9,5,8,8,0.279,1.6875,2.0,2.0,0.0,0,69.0,5.0,10,0.0,0.0,0.0,1.5625,0
espinni01,44,55,140,126,24,5,0,2461.0,865,380,85,252,338,3.08,1.3896789922795612,30.0,7.0,14.0,8,3476.0,3.0,414,0.0,0.0,0.0,1.361641609101991,0
esposmi01,0,2,3,3,0,0,0,44.0,21,11,3,9,5,0.333,2.25,1.0,0.0,0.0,0,73.0,0.0,11,1.0,0.0,0.0,2.0454545454545454,0
esserma01,0,0,2,0,0,0,0,5.0,2,3,0,4,1,0.28,5.4,0.0,0.0,0.0,0,11.0,1.0,3,0.0,0.0,0.0,3.5999999999999996,0
essicbi01,2,4,9,6,5,0,0,183.0,62,20,1,24,23,0.54,0.9836065573770492,0.0,2.0,3.0,0,254.0,3.0,33,0.0,0.0,0.0,1.4098360655737705,0
esteldi01,1,2,12,7,0,0,0,159.0,51,19,3,31,29,0.5,1.0754716981132075,1.0,1.0,1.0,1,241.0,1.0,21,0.0,0.0,0.0,1.5471698113207548,0
estessh01,101,93,283,281,14,8,0,5035.0,1708,879,158,858,1210,3.157,1.571201588877855,36.0,79.0,57.0,9,7403.0,0.0,950,55.0,40.0,0.0,1.5288977159880837,0
estocge01,0,1,37,1,0,0,3,181.0,56,29,2,37,11,0.25,1.441988950276243,0.0,2.0,0.0,0,263.0,16.0,33,0.0,0.0,0.0,1.541436464088398,0
estrach01,50,44,146,105,24,2,2,2293.0,652,346,78,416,535,1.78,1.3580462276493677,25.0,31.0,40.0,2,3331.0,12.0,377,0.0,0.0,0.0,1.3972961186218926,0
estraho01,4,1,15,4,0,0,0,108.0,48,30,10,25,22,0.7,2.5,4.0,3.0,3.0,0,181.0,6.0,31,0.0,1.0,0.0,2.0277777777777777,0
estrama01,36,34,188,99,0,0,0,2166.0,629,317,109,201,639,1.961,1.317174515235457,5.0,18.0,15.0,4,2958.0,22.0,339,25.0,13.0,4.0,1.149584487534626,0
estraos01,0,0,1,0,0,0,0,3.0,1,0,0,1,0,0.25,0.0,0.0,0.0,0.0,1,5.0,1.0,0,0.0,0.0,0.0,2.0,0
estrele01,7,3,62,0,0,0,3,216.0,92,39,11,22,28,1.467,1.625,5.0,2.0,3.0,1,324.0,19.0,39,4.0,5.0,0.0,1.5833333333333335,0
etherse01,9,7,23,23,0,0,0,347.0,133,81,27,48,63,1.1480000000000001,2.1008645533141213,1.0,3.0,4.0,1,529.0,0.0,83,4.0,7.0,0.0,1.564841498559078,0
ettlema01,1,0,14,0,0,0,0,54.0,23,13,4,4,9,0.3,2.1666666666666665,1.0,3.0,0.0,0,81.0,5.0,16,0.0,0.0,0.0,1.5,0
eubanjo01,8,13,42,22,11,2,2,700.0,248,81,0,58,56,0.76,1.0414285714285714,0.0,6.0,12.0,0,346.0,19.0,121,0.0,0.0,0.0,1.3114285714285714,0
eubanue01,0,0,2,0,0,0,0,5.0,5,5,0,4,1,0.55,9.0,0.0,1.0,0.0,0,16.0,0.0,9,0.0,0.0,0.0,5.4,0
eufemfr01,4,2,39,0,0,0,2,185.0,56,26,7,21,30,0.25,1.2648648648648648,7.0,2.0,0.0,2,250.0,21.0,27,0.0,0.0,0.0,1.2486486486486488,0
evansar01,0,0,7,0,0,0,0,54.0,19,6,1,10,6,0.25,1.0,0.0,0.0,0.0,0,84.0,7.0,9,0.0,0.0,0.0,1.6111111111111112,0
evansba02,0,0,8,0,0,0,0,27.0,7,2,1,0,7,0.0,0.6666666666666666,0.0,0.0,0.0,0,34.0,3.0,3,0.0,0.0,0.0,0.7777777777777777,0
evansbi01,2,13,28,11,6,0,0,379.0,122,54,3,48,41,0.76,1.2823218997361479,0.0,2.0,4.0,0,542.0,10.0,67,0.0,0.0,0.0,1.345646437994723,0
evansbi02,0,1,13,0,0,0,0,65.0,21,12,0,16,4,0.52,1.6615384615384616,0.0,3.0,0.0,0,97.0,5.0,14,0.0,0.0,0.0,1.7076923076923076,0
evansch01,1,4,17,4,1,0,2,158.0,53,29,1,41,23,0.5700000000000001,1.6518987341772151,0.0,6.0,3.0,0,228.0,11.0,35,0.0,0.0,0.0,1.7848101265822782,0
evansja01,0,1,3,1,1,0,0,45.0,24,11,1,0,3,0.8300000000000001,2.2,0.0,1.0,0.0,0,71.0,2.0,18,0.0,0.0,0.0,1.6,0
evansre01,1,11,41,6,0,0,2,335.0,144,77,8,48,47,0.6100000000000001,2.0686567164179106,0.0,1.0,0.0,1,534.0,25.0,89,0.0,0.0,0.0,1.7194029850746269,0
evansro01,29,43,84,68,57,2,0,1843.0,673,250,10,233,211,2.36,1.220835594139989,0.0,19.0,37.0,0,696.0,15.0,368,0.0,0.0,0.0,1.474769397721107,0
evelada01,20,27,154,61,1,0,2,1270.0,490,248,31,202,287,3.432,1.75748031496063,15.0,17.0,33.0,1,1931.0,24.0,257,5.0,17.0,1.0,1.6346456692913385,0
everile01,0,1,5,0,0,0,0,47.0,18,14,4,12,11,0.3,2.6808510638297873,1.0,0.0,1.0,0,75.0,0.0,14,0.0,0.0,0.0,1.9148936170212767,0
eversbr01,2,5,76,1,0,0,0,288.0,111,55,11,34,61,1.07,1.71875,3.0,4.0,4.0,1,421.0,16.0,59,0.0,0.0,0.0,1.5104166666666665,0
ewingbo01,124,118,291,264,205,19,4,6903.0,2097,637,31,614,998,2.83,0.8305084745762712,0.0,45.0,55.0,2,8647.0,27.0,940,0.0,0.0,0.0,1.1781833985223815,0
ewingbu01,2,3,9,4,4,0,0,141.0,55,18,2,23,23,11.52,1.148936170212766,0.0,3.0,1.0,1,224.0,5.0,36,0.0,0.0,0.0,1.6595744680851063,1
ewingjo01,53,63,129,121,113,9,2,3176.0,1112,433,17,390,525,10.21,1.227015113350126,0.0,33.0,15.0,0,3648.0,8.0,715,0.0,0.0,0.0,1.4187657430730478,0
eyresc01,28,30,617,32,0,0,4,1948.0,654,305,83,332,537,3.37,1.4091375770020533,27.0,41.0,15.0,0,2881.0,107.0,337,17.0,25.0,0.0,1.5184804928131417,0
eyrewi01,7,8,111,2,0,0,1,491.0,183,90,18,65,86,1.069,1.64969450101833,10.0,10.0,7.0,0,726.0,40.0,94,9.0,6.0,0.0,1.5152749490835031,0
eyricge01,0,0,9,0,0,0,0,56.0,27,7,1,9,5,0.34,1.125,0.0,0.0,0.0,0,90.0,6.0,8,0.0,0.0,0.0,1.9285714285714288,0
faberre01,254,213,669,483,273,29,28,12260.0,4106,1430,111,1213,1471,5.28,1.0497553017944534,0.0,52.0,103.0,2,17360.0,134.0,1813,0.0,0.0,0.0,1.3015497553017945,1
facero01,104,95,848,27,6,0,193,4125.0,1347,531,141,362,877,4.5600000000000005,1.1585454545454545,106.0,32.0,14.0,2,5691.0,574.0,591,0.0,0.0,0.0,1.242909090909091,0
faethto01,0,0,19,0,0,0,0,130.0,44,13,0,30,21,0.55,0.9,0.0,2.0,1.0,0,182.0,12.0,23,0.0,0.0,0.0,1.7076923076923076,0
faganbi01,6,15,23,23,21,0,0,562.0,234,110,5,99,61,0.0,1.7615658362989324,0.0,0.0,2.0,0,902.0,0.0,182,0.0,0.0,0.0,1.7775800711743774,0
faganev01,2,7,38,2,0,0,3,247.0,88,50,6,38,21,0.54,1.8218623481781377,0.0,0.0,5.0,2,374.0,19.0,55,0.0,0.0,0.0,1.5303643724696356,0
faheyfr01,0,0,3,0,0,0,0,27.0,5,6,0,14,1,0.2,2.0,0.0,0.0,1.0,0,40.0,2.0,7,0.0,0.0,0.0,2.111111111111111,0
fahrepe01,0,0,5,0,0,0,0,24.0,8,1,0,4,2,0.3,0.375,0.0,0.0,0.0,0,33.0,5.0,3,0.0,0.0,0.0,1.5,0
fahrje01,0,0,5,0,0,0,0,17.0,11,3,0,2,0,0.5,1.588235294117647,0.0,0.0,0.0,0,25.0,2.0,3,0.0,0.0,0.0,2.2941176470588234,0
fairbji01,1,2,7,2,2,0,0,123.0,52,25,1,25,16,0.6000000000000001,1.829268292682927,0.0,3.0,2.0,0,196.0,5.0,28,0.0,0.0,0.0,1.8780487804878048,0
faircra01,0,0,2,0,0,0,0,6.0,5,2,0,0,0,0.62,3.0,0.0,1.0,0.0,0,10.0,2.0,2,0.0,0.0,0.0,2.5,0
fajarhe01,5,9,30,17,0,0,0,373.0,149,96,19,42,78,1.24,2.316353887399464,0.0,10.0,4.0,0,558.0,3.0,100,0.0,0.0,0.0,1.5361930294906165,0
falcope01,70,90,325,217,25,7,7,4306.0,1385,649,152,671,865,2.56,1.3564793311658152,45.0,70.0,16.0,10,6220.0,35.0,717,0.0,0.0,0.0,1.432419879238272,0
falkch01,5,4,40,8,3,0,0,344.0,158,77,4,54,16,1.04,2.01453488372093,0.0,2.0,6.0,0,534.0,23.0,97,0.0,0.0,0.0,1.8488372093023255,0
falkebr01,3,5,64,0,0,0,0,227.0,91,47,10,36,62,1.77,1.8634361233480177,3.0,4.0,5.0,0,350.0,17.0,50,5.0,0.0,0.0,1.6784140969162995,0
falkecy01,130,123,330,266,180,27,8,6825.0,2090,678,23,690,1164,32.77,0.894065934065934,0.0,93.0,69.0,0,7939.0,48.0,960,0.0,0.0,0.0,1.221978021978022,0
falleed01,2,1,33,4,1,1,0,230.0,99,47,3,39,20,0.63,1.8391304347826087,0.0,0.0,1.0,0,358.0,16.0,60,0.0,0.0,0.0,1.7999999999999998,0
fallobo01,0,0,13,3,0,0,0,92.0,37,17,5,20,27,0.59,1.6630434782608696,2.0,1.0,0.0,0,141.0,4.0,18,0.0,0.0,0.0,1.858695652173913,0
faltest01,0,0,15,0,0,0,0,60.0,26,13,3,6,7,0.28,1.95,0.0,0.0,1.0,0,86.0,5.0,14,0.0,0.0,0.0,1.6,0
familje01,4,7,169,1,0,0,49,535.0,140,48,11,69,177,0.942,0.8074766355140187,7.0,16.0,4.0,0,734.0,88.0,55,7.0,3.0,7.0,1.17196261682243,0
fannicl01,34,51,164,98,28,6,6,2199.0,763,395,72,393,352,2.27,1.616643929058663,0.0,12.0,3.0,2,3282.0,39.0,445,0.0,0.0,0.0,1.5770804911323328,0
fannija01,1,4,6,5,2,0,0,100.0,48,31,4,22,7,0.8200000000000001,2.79,0.0,1.0,0.0,0,0.0,1.0,46,0.0,0.0,0.0,2.0999999999999996,0
fanokha01,2,1,16,0,0,0,1,100.0,29,20,3,24,35,0.42000000000000004,1.8,1.0,3.0,1.0,2,154.0,5.0,22,0.0,0.0,0.0,1.59,0
fanovfr01,0,5,55,4,0,0,0,315.0,106,64,7,65,64,0.52,1.8285714285714285,0.0,8.0,8.0,1,485.0,22.0,72,0.0,0.0,0.0,1.6285714285714286,0
fanslst01,0,3,5,5,0,0,0,72.0,20,10,2,15,13,0.24,1.25,0.0,0.0,0.0,0,99.0,0.0,12,0.0,0.0,0.0,1.4583333333333333,0
fanweha01,2,9,17,11,5,1,0,276.0,87,37,0,38,30,0.26,1.2065217391304348,0.0,8.0,6.0,0,378.0,5.0,52,0.0,0.0,0.0,1.358695652173913,0
farmebu01,0,5,18,7,0,0,0,149.0,65,45,12,22,35,0.631,2.7181208053691277,2.0,1.0,5.0,0,232.0,1.0,47,1.0,1.0,1.0,1.7516778523489935,0
farmeed01,30,43,370,21,0,0,75,1872.0,611,297,52,345,395,4.4399999999999995,1.4278846153846154,50.0,39.0,12.0,0,2789.0,206.0,343,0.0,0.0,0.0,1.532051282051282,0
farmeho01,0,3,6,4,0,0,0,69.0,26,18,9,10,14,0.3,2.347826086956522,1.0,1.0,0.0,0,99.0,0.0,18,0.0,0.0,0.0,1.5652173913043477,0
farmemi01,0,1,7,4,0,0,0,84.0,32,24,8,13,16,0.25,2.5714285714285716,0.0,1.0,0.0,0,127.0,1.0,25,0.0,0.0,0.0,1.6071428571428572,0
farnsje01,2,3,44,0,0,0,0,210.0,100,45,6,29,28,0.338,1.9285714285714286,8.0,6.0,2.0,1,331.0,15.0,47,3.0,1.0,0.0,1.842857142857143,0
farnsky01,43,66,893,26,1,1,57,2966.0,944,468,132,412,963,5.009,1.4200944032366825,37.0,43.0,28.0,10,4281.0,293.0,509,33.0,29.0,3.0,1.3715441672285906,0
farquda01,4,12,158,0,0,0,18,539.0,159,79,16,63,209,1.204,1.3191094619666048,7.0,9.0,5.0,4,748.0,61.0,89,3.0,5.0,4.0,1.235621521335807,0
farrejo03,36,46,116,109,13,2,0,2096.0,732,354,72,250,355,2.2800000000000002,1.5200381679389312,12.0,12.0,31.0,4,3040.0,2.0,383,0.0,0.0,0.0,1.4055343511450382,0
farreke01,0,1,5,0,0,0,0,69.0,24,11,1,9,4,0.27,1.434782608695652,0.0,2.0,0.0,0,97.0,4.0,11,0.0,0.0,0.0,1.4347826086956523,0
farretu01,106,111,590,134,41,5,83,5115.0,1628,653,152,468,1177,4.15,1.1489736070381231,82.0,45.0,27.0,4,7099.0,301.0,737,0.0,0.0,0.0,1.229325513196481,0
farrji01,0,0,5,0,0,0,0,54.0,20,5,0,7,6,0.27,0.8333333333333334,2.0,1.0,0.0,0,80.0,1.0,8,0.0,0.0,0.0,1.5,0
farrst01,48,45,509,28,1,1,132,2473.0,751,298,70,334,668,3.01,1.0845127375657098,47.0,25.0,32.0,5,3487.0,313.0,326,0.0,0.0,0.0,1.3162151233319854,0
fasseje01,121,124,720,242,17,2,25,6101.0,2083,929,214,724,1643,3.901,1.3704310768726438,50.0,86.0,37.0,8,8810.0,146.0,1042,31.0,17.0,0.0,1.3802655302409441,0
fast01,0,1,4,2,1,0,1,47.0,25,18,1,8,0,0.34,3.4468085106382977,0.0,4.0,2.0,0,82.0,1.0,22,0.0,0.0,0.0,2.1063829787234045,0
fastda01,0,1,8,1,0,0,0,30.0,8,6,1,8,10,0.21,1.8,0.0,0.0,0.0,0,46.0,2.0,6,0.0,0.0,0.0,1.6,0
faszhja01,0,0,4,1,0,0,0,35.0,16,9,3,1,7,0.32,2.3142857142857145,0.0,0.0,1.0,0,51.0,1.0,9,0.0,0.0,0.0,1.457142857142857,0
faulbi01,12,16,71,33,8,3,2,784.0,247,137,42,95,164,1.76,1.572704081632653,6.0,13.0,12.0,3,1117.0,13.0,150,0.0,0.0,0.0,1.308673469387755,0
faulkan01,0,0,11,0,0,0,0,29.0,8,3,2,3,10,0.216,0.9310344827586207,1.0,0.0,0.0,0,40.0,1.0,3,0.0,0.0,0.0,1.1379310344827585,0
faulkji01,10,8,43,10,3,0,3,382.0,146,53,6,47,34,1.25,1.2486910994764397,0.0,1.0,4.0,1,567.0,20.0,68,0.0,0.0,0.0,1.5157068062827224,0
fausebu01,0,0,2,0,0,0,0,32.0,13,7,0,7,3,0.29,1.96875,0.0,1.0,2.0,0,54.0,0.0,8,0.0,0.0,0.0,1.875,0
faustch01,0,0,2,0,0,0,0,6.0,2,1,0,0,0,0.25,1.5,0.0,0.0,0.0,0,8.0,2.0,1,0.0,0.0,0.0,1.0,0
fauvecl01,1,0,1,1,1,0,0,27.0,11,0,0,2,1,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0.0,1.4444444444444444,0
fearve01,0,0,4,0,0,0,0,24.0,9,7,1,3,4,0.29,2.625,0.0,2.0,1.0,0,36.0,1.0,7,0.0,0.0,0.0,1.5,0
feeja01,2,2,7,3,2,0,0,120.0,39,19,2,31,10,0.24,1.425,0.0,4.0,0.0,0,132.0,4.0,29,0.0,0.0,0.0,1.75,0
feierry01,2,11,31,19,0,0,0,340.0,159,90,20,46,68,1.314,2.3823529411764706,3.0,6.0,5.0,2,528.0,2.0,90,3.0,4.0,0.0,1.8088235294117645,0
feldmha01,35,35,143,78,22,6,3,1998.0,671,281,45,300,254,1.76,1.2657657657657657,0.0,12.0,8.0,0,2936.0,28.0,335,0.0,0.0,0.0,1.4579579579579578,0
feldmsc01,64,73,281,178,4,2,0,3594.0,1238,589,130,385,733,3.1550000000000002,1.474958263772955,19.0,47.0,54.0,9,5126.0,32.0,649,19.0,48.0,17.0,1.3547579298831387,0
felicpe01,22,21,484,0,0,0,4,1151.0,363,142,30,165,350,2.333,1.1103388357949608,28.0,12.0,22.0,3,1667.0,80.0,157,14.0,12.0,0.0,1.3761946133796699,0
felixha01,1,3,10,5,3,0,0,141.0,64,28,1,11,10,0.66,1.7872340425531914,0.0,0.0,0.0,0,0.0,5.0,37,0.0,0.0,0.0,1.5957446808510638,0
felizmi01,0,0,5,0,0,0,0,24.0,9,7,2,4,7,0.273,2.625,0.0,0.0,1.0,1,38.0,5.0,7,0.0,0.0,0.0,1.625,0
felizne01,15,12,246,7,1,0,97,869.0,208,102,26,110,265,1.738,1.0563866513233602,8.0,12.0,12.0,1,1168.0,166.0,105,7.0,4.0,3.0,1.097813578826237,0
fellebo01,266,162,570,484,279,44,21,11481.0,3271,1384,224,1764,2581,4.13,1.084922916122289,6.0,75.0,60.0,13,16180.0,52.0,1557,0.0,0.0,0.0,1.3156519466945387,1
feltote01,0,16,55,10,0,0,3,415.0,123,85,21,87,108,1.01,1.8433734939759037,9.0,2.0,5.0,2,616.0,21.0,95,0.0,0.0,0.0,1.5180722891566263,0
fenneho01,0,0,2,1,0,0,0,21.0,14,6,0,3,1,0.45,2.5714285714285716,0.0,0.0,0.0,0,34.0,1.0,6,0.0,0.0,0.0,2.428571428571429,0
ferenst01,5,13,53,9,2,0,0,471.0,176,73,5,59,51,0.56,1.394904458598726,0.0,4.0,3.0,0,697.0,19.0,91,0.0,0.0,0.0,1.4968152866242037,0
