playerID,AB,R,H,2B,3B,HR,RBI,SB_x,CS_x,BB,SO,IBB,HBP,SH,SF,GIDP,BA,OBP,SLG,OPS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB_y,CS_y,ZR,HOF,debut
castepe01,93.0,13.0,15.0,2.0,0.0,3.0,9.0,1.0,1.0,13.0,25.0,1.0,1.0,0.0,0.0,1.0,0.16129032258064516,0.27102803738317754,0.27956989247311825,0.5505979298562957,41.0,20.0,598.0,59.0,44.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1993-05-30
castial01,1026.0,98.0,226.0,39.0,2.0,12.0,101.0,3.0,6.0,103.0,219.0,1.0,7.0,26.0,11.0,21.0,0.2202729044834308,0.29293809938971227,0.297270955165692,0.5902090545554043,410.0,133.0,8601.0,2292.0,165.0,23.0,19.0,21.0,42.0,162.0,113.0,0.0,0,1995-05-28
castial02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,79.0,0.0,183.0,7.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2008-04-28
castibo01,39.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,0.0,0.0,0.15384615384615385,0.175,0.20512820512820512,0.3801282051282051,253.0,59.0,2075.0,57.0,87.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1977-09-10
castibr01,128.0,15.0,24.0,6.0,1.0,2.0,9.0,2.0,1.0,5.0,30.0,0.0,0.0,1.0,0.0,2.0,0.1875,0.21804511278195488,0.296875,0.5149201127819549,100.0,66.0,1910.0,166.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1991-08-18
castica01,1519.0,190.0,383.0,71.0,8.0,55.0,197.0,15.0,11.0,90.0,291.0,5.0,13.0,7.0,11.0,34.0,0.2521395655036208,0.2976117575015309,0.41803818301514156,0.7156499405166725,921.0,588.0,14666.0,1289.0,33.0,64.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1982-07-17
castica02,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,111.0,6.0,632.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1997-04-02
castifr01,338.0,7.0,37.0,0.0,0.0,0.0,13.0,0.0,1.0,13.0,111.0,0.0,0.0,42.0,1.0,4.0,0.10946745562130178,0.14204545454545456,0.10946745562130178,0.25151291016675636,297.0,194.0,4785.0,102.0,217.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1991-06-27
castiji01,18.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.42105263157894735,0.3888888888888889,0.8099415204678362,3.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1942-04-14
castijo01,2320.0,293.0,646.0,86.0,34.0,41.0,249.0,22.0,19.0,177.0,298.0,8.0,5.0,63.0,13.0,51.0,0.27844827586206894,0.32922465208747514,0.3978448275862069,0.7270694796736821,685.0,615.0,16622.0,881.0,1637.0,58.0,276.0,0.0,0.0,0.0,0.0,0.0,0,1979-04-06
castijo02,1918.0,211.0,487.0,103.0,10.0,39.0,218.0,13.0,11.0,111.0,378.0,19.0,9.0,7.0,14.0,72.0,0.25391032325338897,0.29580896686159847,0.3790406673618352,0.6748496342234337,560.0,0.0,13272.0,964.0,1255.0,66.0,320.0,0.0,0.0,0.0,0.0,0.0,0,2004-04-07
castiju01,469.0,60.0,101.0,11.0,5.0,3.0,38.0,18.0,8.0,41.0,104.0,0.0,4.0,17.0,3.0,5.0,0.21535181236673773,0.28239845261121854,0.279317697228145,0.5617161498393635,199.0,131.0,3812.0,261.0,384.0,23.0,83.0,0.0,0.0,0.0,0.0,0.0,0,1986-04-12
castiju02,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,2.0,2.0,35.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1994-07-26
castile01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13.0,0.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012-04-09
castilu01,6510.0,1001.0,1889.0,194.0,59.0,28.0,443.0,370.0,142.0,800.0,850.0,13.0,12.0,123.0,26.0,120.0,0.2901689708141321,0.3675830157866086,0.3509984639016897,0.7185814796882983,1683.0,270.0,43124.0,3287.0,4484.0,124.0,1051.0,0.0,0.0,0.0,0.0,0.0,0,1996-08-08
castima01,719.0,63.0,174.0,35.0,4.0,3.0,73.0,3.0,9.0,29.0,55.0,4.0,3.0,3.0,13.0,15.0,0.24200278164116829,0.2696335078534031,0.3143254520166898,0.5839589598700929,223.0,162.0,4654.0,189.0,346.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0,1980-09-01
castima02,352.0,31.0,67.0,11.0,2.0,8.0,32.0,3.0,2.0,19.0,76.0,0.0,0.0,10.0,1.0,9.0,0.1903409090909091,0.23118279569892472,0.30113636363636365,0.5323191593352884,203.0,103.0,3152.0,364.0,145.0,12.0,14.0,7.0,24.0,37.0,21.0,0.0,0,1981-08-19
castipe01,1670.0,205.0,426.0,62.0,11.0,24.0,150.0,10.0,6.0,103.0,126.0,0.0,4.0,43.0,0.0,29.0,0.25508982035928146,0.2999437253798537,0.34850299401197604,0.6484467193918297,504.0,0.0,21.0,542.0,955.0,64.0,118.0,0.0,0.0,0.0,0.0,0.0,0,1947-09-10
castiru01,309.0,41.0,81.0,11.0,2.0,7.0,35.0,7.0,5.0,16.0,60.0,0.0,2.0,1.0,1.0,11.0,0.2621359223300971,0.3018292682926829,0.3786407766990291,0.680470044991712,173.0,0.0,267.0,214.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014-09-17
castito01,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.125,0.25,5.0,3.0,78.0,16.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0,1978-09-22
castito02,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.21978021978021978,403.0,6.0,1580.0,33.0,103.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1988-08-14
castivi01,215.0,24.0,49.0,7.0,0.0,2.0,23.0,0.0,1.0,25.0,31.0,0.0,1.0,1.0,0.0,6.0,0.22790697674418606,0.3112033195020747,0.28837209302325584,0.5995754125253305,81.0,0.0,0.0,207.0,32.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0,1943-06-24
castivi02,6822.0,902.0,1884.0,349.0,28.0,320.0,1105.0,33.0,43.0,423.0,1069.0,64.0,60.0,8.0,71.0,224.0,0.27616534740545295,0.3209056399132321,0.4762532981530343,0.7971589380662665,1826.0,895.0,46287.0,1389.0,3632.0,174.0,426.0,0.0,0.0,0.0,0.0,0.0,0,1991-09-01
castiwe01,1305.0,130.0,328.0,72.0,1.0,46.0,162.0,2.0,0.0,103.0,353.0,6.0,26.0,3.0,10.0,37.0,0.25134099616858235,0.31648199445983377,0.41379310344827586,0.7302750979081096,364.0,0.0,7086.0,2514.0,242.0,32.0,15.0,26.0,0.0,194.0,82.0,0.0,0,2010-08-11
castiwi01,35.0,6.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.3142857142857143,0.3333333333333333,0.34285714285714286,0.6761904761904762,12.0,0.0,162.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2008-09-02
castldo01,13.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.3076923076923077,0.35714285714285715,0.38461538461538464,0.7417582417582418,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1973-09-11
castlfo01,662.0,58.0,136.0,24.0,3.0,20.0,65.0,4.0,1.0,35.0,99.0,4.0,6.0,9.0,4.0,16.0,0.2054380664652568,0.25035360678925034,0.3413897280966767,0.5917433348859271,229.0,174.0,4781.0,225.0,409.0,30.0,53.0,0.0,0.0,0.0,0.0,0.0,0,1954-08-04
castljo01,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1910-04-25
castlro01,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.21428571428571427,0.15384615384615385,0.36813186813186816,11.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1907-04-16
castlsl01,207.0,18.0,28.0,3.0,0.0,2.0,12.0,0.0,0.0,9.0,67.0,0.0,0.0,7.0,0.0,4.0,0.13526570048309178,0.1712962962962963,0.178743961352657,0.3500402576489533,121.0,0.0,0.0,32.0,112.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1934-05-09
castnpa01,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1923-08-06
castoko01,217.0,16.0,42.0,12.0,0.0,2.0,19.0,1.0,0.0,21.0,53.0,1.0,0.0,0.0,1.0,8.0,0.1935483870967742,0.26359832635983266,0.2764976958525346,0.5400960222123672,80.0,0.0,1329.0,207.0,37.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2007-04-03
castran01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015-05-09
castrbe01,190.0,32.0,48.0,4.0,4.0,0.0,17.0,13.0,4.0,18.0,28.0,0.0,0.0,1.0,0.0,2.0,0.25263157894736843,0.3173076923076923,0.3157894736842105,0.6330971659919028,46.0,0.0,1005.0,83.0,89.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0,2005-09-01
castrbi01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,303.0,9.0,1639.0,42.0,85.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1974-08-20
castrda01,96.0,14.0,23.0,2.0,1.0,2.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,0.0,4.0,0.23958333333333334,0.26262626262626265,0.34375,0.6063762626262627,27.0,0.0,0.0,38.0,65.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0,2015-06-17
castrfa01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,129.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2006-04-06
castrja01,1689.0,199.0,400.0,98.0,6.0,51.0,180.0,3.0,1.0,170.0,498.0,9.0,14.0,3.0,14.0,32.0,0.23682652457075193,0.30948595654478006,0.3925399644760213,0.7020259210208013,461.0,0.0,8862.0,3148.0,235.0,18.0,27.0,43.0,0.0,269.0,97.0,0.0,0,2010-06-22
castrju01,2627.0,253.0,601.0,123.0,13.0,36.0,234.0,5.0,9.0,149.0,472.0,8.0,1.0,51.0,21.0,73.0,0.22877807384849638,0.2684060042887777,0.32660829843928435,0.5950143027280621,1100.0,111.0,19416.0,1091.0,1988.0,74.0,416.0,0.0,0.0,0.0,0.0,0.0,0,1995-09-02
castrlu01,143.0,18.0,35.0,8.0,1.0,1.0,15.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.24475524475524477,0.2653061224489796,0.3356643356643357,0.6009704581133153,40.0,0.0,0.0,75.0,86.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1902-04-23
castrmi01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015-04-06
castrra01,1426.0,155.0,338.0,66.0,0.0,67.0,217.0,2.0,0.0,151.0,375.0,22.0,5.0,8.0,13.0,26.0,0.2370266479663394,0.30971786833855797,0.42426367461430575,0.7339815429528638,503.0,22.0,10496.0,2691.0,172.0,29.0,21.0,16.0,4.0,221.0,94.0,1.0,0,1999-08-27
castrra02,15.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.1875,0.2,0.3875,7.0,0.0,96.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2004-06-21
castrsi01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,15.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013-07-05
castrst01,3524.0,391.0,991.0,186.0,31.0,62.0,363.0,75.0,45.0,186.0,587.0,24.0,28.0,6.0,20.0,106.0,0.28121452894438137,0.3206492815327302,0.4043700340522134,0.7250193155849436,882.0,0.0,19446.0,1292.0,2455.0,144.0,482.0,0.0,0.0,0.0,0.0,0.0,0,2010-05-07
catalfr01,3824.0,562.0,1113.0,262.0,37.0,84.0,457.0,45.0,27.0,331.0,492.0,12.0,78.0,25.0,34.0,72.0,0.29105648535564854,0.3566908835247246,0.44482217573221755,0.8015130592569422,1575.0,92.0,19528.0,1992.0,411.0,31.0,161.0,0.0,0.0,0.0,0.0,0.0,0,1997-09-03
caterda01,4451.0,491.0,1229.0,191.0,29.0,66.0,519.0,26.0,30.0,254.0,406.0,33.0,22.0,22.0,36.0,160.0,0.2761177263536284,0.3159773252152005,0.37654459671983825,0.6925219219350387,1596.0,1357.0,36222.0,6600.0,890.0,97.0,579.0,0.0,0.0,0.0,0.0,0.0,0,1964-04-14
catesel01,59.0,5.0,11.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.1864406779661017,0.2727272727272727,0.23728813559322035,0.5100154083204931,22.0,0.0,0.0,12.0,44.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1908-04-20
catetr01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2007-05-27
catheha01,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.375,0.375,0.375,0.75,12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1942-04-16
cathemi01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,245.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1997-07-13
cathete01,548.0,60.0,138.0,30.0,8.0,2.0,72.0,21.0,4.0,34.0,90.0,0.0,4.0,21.0,0.0,0.0,0.2518248175182482,0.3003412969283277,0.3467153284671533,0.647056625395481,172.0,0.0,0.0,227.0,20.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1912-09-23
catoke01,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,12.0,0.0,58.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1983-06-13
catonho01,814.0,85.0,184.0,18.0,16.0,0.0,53.0,18.0,9.0,83.0,52.0,0.0,4.0,21.0,0.0,0.0,0.22604422604422605,0.30077691453940064,0.28746928746928746,0.588246202008688,221.0,0.0,0.0,386.0,671.0,83.0,84.0,0.0,0.0,0.0,0.0,0.0,0,1917-09-17
cattajo01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1884-06-05
catteto01,86.0,5.0,17.0,1.0,1.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.19767441860465115,0.2736842105263158,0.26744186046511625,0.5411260709914321,24.0,0.0,0.0,44.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1908-09-19
caudibi01,41.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,19.0,0.0,0.0,6.0,0.0,1.0,0.12195121951219512,0.16279069767441862,0.14634146341463414,0.3091321610890527,445.0,24.0,2001.0,28.0,52.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1979-05-12
caulfja01,94.0,13.0,26.0,8.0,0.0,0.0,10.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,0.2765957446808511,0.30612244897959184,0.3617021276595745,0.6678245766391664,32.0,0.0,0.0,49.0,55.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0,1946-04-24
causere01,210.0,14.0,33.0,2.0,1.0,0.0,10.0,0.0,0.0,4.0,63.0,0.0,0.0,7.0,0.0,0.0,0.15714285714285714,0.17289719626168223,0.1761904761904762,0.34908767245215844,131.0,0.0,0.0,22.0,175.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1918-04-26
causewa01,3244.0,357.0,819.0,130.0,26.0,35.0,285.0,12.0,12.0,390.0,341.0,25.0,15.0,41.0,31.0,59.0,0.25246609124537606,0.33260869565217394,0.3409371146732429,0.6735458103254168,981.0,806.0,21851.0,1487.0,2145.0,123.0,373.0,0.0,0.0,0.0,0.0,0.0,0,1955-06-05
cavanjo01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1919-07-07
cavarph01,6754.0,990.0,1977.0,347.0,99.0,95.0,920.0,65.0,0.0,820.0,598.0,0.0,37.0,89.0,1.0,103.0,0.292715427894581,0.3723068838675775,0.4156055670713651,0.7879124509389426,1801.0,49.0,1301.0,12443.0,844.0,150.0,1022.0,0.0,0.0,0.0,0.0,0.0,0,1934-09-16
cavazan01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,17.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2007-06-07
cavenik01,1577.0,173.0,410.0,61.0,24.0,13.0,196.0,15.0,13.0,97.0,126.0,0.0,11.0,66.0,0.0,0.0,0.25998731769181993,0.3074183976261128,0.3538363982244769,0.6612547958505897,462.0,0.0,0.0,988.0,1556.0,175.0,293.0,0.0,0.0,0.0,0.0,0.0,0,1922-04-12
cavetpu01,72.0,6.0,11.0,4.0,0.0,0.0,3.0,1.0,0.0,4.0,34.0,0.0,1.0,3.0,0.0,0.0,0.1527777777777778,0.2077922077922078,0.20833333333333334,0.4161255411255411,49.0,0.0,0.0,4.0,76.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1911-04-25
ceccaar01,88.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,43.0,0.0,0.0,6.0,0.0,2.0,0.06818181818181818,0.1276595744680851,0.06818181818181818,0.19584139264990327,79.0,42.0,920.0,7.0,43.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1955-05-03
cecchga01,35.0,6.0,8.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,14.0,0.0,2.0,0.0,0.0,0.0,0.22857142857142856,0.325,0.4,0.7250000000000001,10.0,0.0,213.0,11.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2014-06-01
cecenjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,22.0,0.0,79.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1988-04-06
cecilbr01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,1695.0,9.0,61.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2009-05-05
cecilda01,68.0,5.0,14.0,2.0,0.0,1.0,3.0,5.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.20588235294117646,0.2702702702702703,0.27941176470588236,0.5496820349761526,45.0,0.0,0.0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2015-05-19
cecilre01,38.0,0.0,11.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,0.2894736842105263,0.325,0.3157894736842105,0.6407894736842106,18.0,0.0,0.0,5.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1944-08-13
cedajo01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010-09-06
cedenan01,2051.0,221.0,485.0,98.0,13.0,47.0,223.0,26.0,17.0,143.0,488.0,36.0,21.0,8.0,10.0,53.0,0.23647001462701123,0.29168539325842696,0.3656752803510483,0.6573606736094753,605.0,576.0,14983.0,712.0,1582.0,117.0,328.0,0.0,0.0,0.0,0.0,0.0,0,1990-09-02
cedence01,7310.0,1084.0,2087.0,436.0,60.0,199.0,976.0,550.0,179.0,664.0,938.0,83.0,56.0,32.0,71.0,167.0,0.28549931600547196,0.34650043204542647,0.4432284541723666,0.7897288862177931,3716.0,3530.0,93466.0,10083.0,300.0,154.0,202.0,0.0,0.0,0.0,0.0,0.0,0,1970-06-20
cedendo01,1219.0,160.0,306.0,54.0,13.0,15.0,121.0,14.0,12.0,83.0,280.0,0.0,7.0,18.0,10.0,25.0,0.25102543068088595,0.30022744503411675,0.3535684987694832,0.6537959438036,399.0,279.0,7996.0,494.0,861.0,50.0,188.0,0.0,0.0,0.0,0.0,0.0,0,1993-05-19
cedenro01,3174.0,478.0,865.0,127.0,32.0,40.0,274.0,213.0,63.0,319.0,613.0,14.0,13.0,33.0,18.0,44.0,0.27252678008821674,0.3396708286038593,0.3705103969754253,0.7101812255792845,1875.0,530.0,27507.0,2183.0,48.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1995-06-20
cedenro02,2565.0,265.0,629.0,116.0,20.0,40.0,239.0,39.0,25.0,146.0,567.0,22.0,15.0,54.0,12.0,66.0,0.245224171539961,0.2885317750182615,0.35282651072124754,0.641358285739509,799.0,0.0,18342.0,1022.0,1964.0,91.0,375.0,0.0,0.0,0.0,0.0,0.0,0,2005-04-23
cedenxa01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,156.0,9.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2011-09-16
centeju01,61.0,1.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,2.0,0.16393442622950818,0.22727272727272727,0.18032786885245902,0.4076005961251863,20.0,0.0,288.0,135.0,9.0,3.0,0.0,2.0,0.0,12.0,2.0,0.0,0,2013-09-18
centepe01,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.06451612903225806,0.09375,0.06451612903225806,0.15826612903225806,77.0,0.0,0.0,5.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1942-09-11
cepedor01,7927.0,1131.0,2351.0,417.0,27.0,379.0,1365.0,142.0,80.0,588.0,1169.0,154.0,102.0,4.0,74.0,218.0,0.2965813044026744,0.34990219767575653,0.4994323199192633,0.8493345175950198,2318.0,2078.0,54770.0,15195.0,1045.0,189.0,1198.0,0.0,0.0,0.0,0.0,0.0,1,1958-04-15
cepicma01,185.0,12.0,39.0,11.0,0.0,4.0,21.0,1.0,1.0,7.0,53.0,1.0,0.0,0.0,0.0,2.0,0.21081081081081082,0.23958333333333334,0.33513513513513515,0.5747184684684685,88.0,0.0,897.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002-07-31
cerdaja01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,369.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2002-06-28
cermaed01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1901-09-09
ceronri01,4069.0,393.0,998.0,190.0,15.0,59.0,436.0,6.0,22.0,320.0,450.0,9.0,24.0,48.0,43.0,118.0,0.2452691078889162,0.3011669658886894,0.3428360776603588,0.6440030435490482,1298.0,1135.0,30376.0,6556.0,536.0,70.0,59.0,99.0,383.0,705.0,413.0,12.0,0,1975-08-17
cerroju01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11.0,0.0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2003-09-08
cerutjo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,229.0,116.0,2583.0,54.0,147.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1985-09-01
cervbo01,2261.0,320.0,624.0,96.0,26.0,105.0,374.0,12.0,10.0,212.0,392.0,19.0,17.0,6.0,20.0,73.0,0.27598407784166296,0.3398406374501992,0.4807607253427687,0.8206013627929679,1170.0,1018.0,26382.0,2155.0,98.0,55.0,23.0,0.0,0.0,0.0,0.0,0.0,0,1951-08-01
cervefr01,1139.0,144.0,324.0,50.0,9.0,17.0,135.0,7.0,6.0,110.0,229.0,2.0,22.0,17.0,7.0,31.0,0.2844600526777875,0.3568075117370892,0.38893766461808604,0.7457451763551752,375.0,0.0,5502.0,2565.0,187.0,32.0,13.0,17.0,0.0,214.0,60.0,0.0,0,2008-09-18
